OTTMUST00000043160.1;pct;4;10;12;6;11;5;14;23;17;28;28;5;6;6;7;0;6;1;6;6;5;5;3;5;4;1;2;4;2;2;91;1390;1499;1299;0.488529522376833;2659
OTTMUST00000149362.1;pct;5;16;11;13;16;9;19;19;22;36;37;2;6;3;4;3;4;1;3;2;1;2;7;0;4;1;5;4;1;6;437;1304;1058;867;0.47170837867247;1838
OTTMUST00000111659.1;pct;28;62;62;69;77;73;182;187;248;261;278;24;36;21;25;16;39;4;17;17;16;18;17;12;32;23;20;19;19;38;2;14795;14893;14793;0.938106411313336;15769
OTTMUST00000018474.3;pct;13;108;32;54;25;56;105;63;119;85;90;3;14;7;12;3;23;4;4;7;4;6;5;7;24;10;7;8;7;19;139;1126;1187;987;0.153332297654187;6437
OTTMUST00000090459.2;pct;3;1;9;0;7;7;8;11;15;21;8;2;3;2;6;0;2;1;1;2;3;3;2;2;3;0;1;3;1;1;0;1164;1364;1164;0.999141630901288;1165
OTTMUST00000145164.1;pct;2;5;4;5;2;5;11;9;23;22;22;1;4;3;0;0;2;2;1;1;0;0;0;2;1;1;1;1;0;2;34;265;431;231;0.193467336683417;1194
OTTMUST00000158201.1;pct;0;16;2;17;1;22;68;39;39;30;34;1;7;0;0;0;3;0;1;0;0;0;0;0;10;1;0;0;2;7;239;1208;1088;969;0.456;2125
OTTMUST00000096191.1;pct;12;5;18;6;15;1;4;12;5;17;8;9;6;5;12;2;0;2;8;5;5;11;14;4;1;1;2;9;1;0;96;1167;1262;1071;0.734567901234568;1458
OTTMUST00000124693.1;pct;7;22;17;20;19;22;48;53;56;93;60;5;15;10;8;3;14;3;11;7;6;4;1;3;15;2;2;4;1;7;0;1593;1643;1593;0.353058510638298;4512
OTTMUST00000135202.1;pct;23;25;28;16;27;17;16;42;48;94;54;12;16;6;13;5;8;2;7;10;8;12;8;4;3;6;9;19;7;4;74;3209;3335;3135;0.57618084910862;5441
OTTMUST00000081132.5;pct;8;34;30;26;16;26;88;53;63;80;86;3;8;7;4;4;10;3;6;5;2;5;7;7;12;3;5;1;2;12;0;4539;4639;4539;0.819314079422383;5540
OTTMUST00000121329.1;pct;7;37;9;20;12;30;57;35;53;45;53;2;9;3;2;1;5;2;1;3;5;1;2;4;9;1;0;0;0;8;484;1081;797;597;0.210285311729482;2839
OTTMUST00000058631.1;pct;4;10;15;3;15;14;14;18;33;57;32;6;7;11;3;3;3;1;6;6;5;6;8;6;7;5;0;3;4;3;118;1450;1532;1332;0.573890564411891;2321
OTTMUST00000045704.3;pct;0;7;5;2;2;8;28;13;14;17;10;1;1;2;4;2;2;0;3;3;1;0;0;0;2;0;2;0;1;2;77;1013;1101.5;936;0.860294117647059;1088
OTTMUST00000141588.2;pct;5;7;16;26;11;9;36;28;37;36;59;5;9;3;6;4;13;3;4;7;8;0;2;1;10;6;7;4;2;7;309;2805;2550.5;2496;0.889205557534735;2807
OTTMUST00000033220.3;pct;0;13;4;8;3;9;30;21;17;18;16;0;6;2;2;2;2;3;1;0;0;0;2;1;3;0;0;0;0;3;235;1159;946;924;0.705343511450382;1310
OTTMUST00000097492.2;pct;0;22;3;21;6;17;62;39;44;36;41;1;6;0;0;1;3;1;2;1;0;1;0;0;4;1;0;1;3;9;0;2562;2662;2562;0.999609832227858;2563
OTTMUST00000147783.1;pct;5;0;6;0;5;3;8;7;4;28;18;2;1;3;2;0;1;0;1;2;1;1;4;2;0;1;0;1;1;2;0;567;667;567;0.527932960893855;1074
OTTMUST00000024267.2;pct;7;2;13;3;15;3;10;17;10;32;17;5;8;12;8;2;6;2;6;4;3;6;6;11;2;1;3;6;4;5;385;913;686;528;0.288524590163934;1830
OTTMUST00000071134.1;pct;4;11;10;13;17;4;14;17;15;17;20;3;4;2;5;3;2;1;1;2;1;5;4;3;2;5;5;2;1;2;6;1053;1244;1047;0.79862700228833;1311
OTTMUST00000082701.1;pct;2;3;17;2;17;4;9;17;18;52;23;2;3;8;8;5;2;0;2;2;3;6;5;3;5;3;1;2;0;3;125;1685;1676;1560;0.701438848920863;2224
OTTMUST00000123695.4;pct;10;19;19;10;20;22;42;40;48;98;53;7;12;16;10;5;7;4;5;15;8;4;8;9;8;4;4;7;3;5;78;1596;1718;1518;0.343905754417762;4414
OTTMUST00000083996.3;pct;0;20;8;14;5;10;30;28;46;52;48;1;7;1;3;3;9;0;1;2;2;1;2;1;7;0;2;2;3;7;68;929;1061;861;0.30531914893617;2820
OTTMUST00000094634.1;pct;1;12;7;25;5;19;47;59;31;60;48;0;6;4;1;1;8;1;4;3;1;1;2;1;3;2;3;2;0;7;437;2195;1664;1758;0.620543593363925;2833
OTTMUST00000031137.1;pct;5;1;11;5;21;3;7;23;21;36;39;3;6;3;4;4;1;4;5;4;4;4;7;3;5;1;2;1;0;2;106;2644;2738;2538;0.915584415584416;2772
OTTMUST00000063702.1;pct;17;8;21;3;38;15;31;45;35;148;72;16;16;14;8;2;5;2;11;15;15;9;9;12;11;2;7;11;7;5;176;5150;5165;4974;0.92453531598513;5380
OTTMUST00000066060.1;pct;6;13;34;22;34;12;35;70;51;95;67;10;26;12;2;4;5;4;10;13;6;5;4;4;11;7;3;2;3;5;179;5663;5612.5;5484;0.957402234636871;5728
OTTMUST00000060811.5;pct;8;5;18;10;13;9;19;23;22;61;34;6;6;7;6;4;1;1;6;7;4;3;7;1;4;2;7;1;4;2;0;2322;2372;2322;0.902799377916019;2572
OTTMUST00000026828.2;pct;3;8;19;19;19;7;30;20;27;48;48;6;4;8;4;3;8;2;2;2;3;2;8;3;5;2;8;8;10;4;57;2703;2834;2646;0.938630720113515;2819
OTTMUST00000159761.1;pct;12;13;26;6;20;11;31;34;36;71;56;12;9;11;11;2;9;2;9;6;4;5;9;4;6;0;5;8;5;10;50;2162;2265;2112;0.500118399242245;4223
OTTMUST00000120294.1;pct;12;15;13;3;13;8;11;9;27;54;33;5;4;5;8;2;4;0;5;6;4;5;2;2;6;2;3;5;1;3;197;1439;1397;1242;0.459659511472983;2702
OTTMUST00000049341.1;pct;3;21;2;18;4;12;43;28;28;11;27;2;6;0;0;0;3;0;0;0;0;0;0;0;4;0;2;0;1;5;40;631;791;591;0.370300751879699;1596
OTTMUST00000150071.1;pct;0;4;2;4;1;6;19;17;9;15;13;1;5;1;0;1;0;0;1;0;0;1;0;1;1;1;0;0;1;0;241;853;596;612;0.714953271028037;856
OTTMUST00000140182.1;pct;6;4;10;3;7;8;12;18;14;32;24;2;4;6;2;1;2;1;3;4;2;2;4;4;4;0;1;2;0;2;270;1218;1131.5;948;0.49581589958159;1912
OTTMUST00000056859.3;pct;3;9;6;12;8;7;27;23;27;22;34;3;3;1;3;0;4;1;3;2;2;1;0;1;4;2;2;3;1;9;21;1449;1628;1428;0.822107081174439;1737
OTTMUST00000135392.1;pct;13;57;19;34;25;51;60;67;120;90;103;7;20;4;4;4;21;6;5;8;2;3;3;4;17;7;10;14;9;18;234;1698;1637;1464;0.269068185995221;5441
OTTMUST00000054403.1;pct;8;4;9;5;14;6;15;16;18;52;23;5;8;4;6;0;3;0;7;3;6;6;4;2;5;1;1;9;2;0;114;1437;1523;1323;0.485504587155963;2725
OTTMUST00000080860.2;pct;1;0;2;4;7;1;3;6;5;9;8;0;2;1;0;1;0;1;0;1;1;1;1;1;1;1;2;0;0;0;24;462;638;438;0.893877551020408;490
OTTMUST00000129976.1;pct;0;0;1;2;2;2;8;6;9;24;12;1;2;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;2;87;828;941;741;0.860627177700348;861
OTTMUST00000068221.1;pct;2;0;9;0;7;3;4;16;8;29;9;1;7;9;2;0;0;0;3;5;2;0;4;2;1;2;1;1;0;1;47;1196;1349;1149;0.856823266219239;1341
OTTMUST00000127824.3;pct;5;1;3;0;4;1;4;0;5;9;9;1;0;1;1;0;1;1;0;2;4;1;0;0;2;0;0;1;1;0;1;259;308;258;0.767857142857143;336
OTTMUST00000035832.1;pct;1;21;14;40;16;18;55;43;38;41;51;3;4;8;2;2;10;1;2;5;2;4;4;1;10;3;7;4;2;9;201;2862;2726.5;2661;0.789614243323442;3370
OTTMUST00000145942.1;pct;5;2;4;2;8;7;14;10;35;41;33;3;5;0;2;1;3;1;3;1;1;2;2;0;4;1;2;2;2;1;433;1315;963.5;882;0.417811463761251;2111
OTTMUST00000104111.2;pct;1;4;4;3;4;8;7;11;18;23;23;4;3;3;1;0;6;0;2;0;2;0;3;2;1;0;1;1;2;2;0;1380;1480;1380;0.999275887038378;1381
OTTMUST00000088576.1;pct;5;14;15;5;24;18;24;38;36;71;30;6;13;10;6;4;5;3;8;12;9;2;6;7;3;3;6;3;1;5;115;2530;2615;2415;0.73026912609616;3307
OTTMUST00000068988.2;pct;18;7;19;8;18;8;25;18;27;32;26;7;5;8;9;2;1;4;6;8;3;7;1;4;4;4;5;5;3;2;393;1506;1113.5;1113;0.542662116040956;2051
OTTMUST00000134909.2;pct;1;0;5;0;6;1;0;6;2;12;5;1;5;3;2;0;0;1;2;4;3;1;3;0;1;1;0;2;0;0;219;693;546;474;0.68299711815562;694
OTTMUST00000011976.2;pct;3;1;5;2;6;4;9;5;7;19;6;3;1;4;2;1;1;1;1;1;1;2;1;2;2;1;0;2;2;2;207;579;513;372;0.452554744525547;822
OTTMUST00000063665.3;pct;2;18;5;29;18;17;43;50;46;63;50;2;15;4;2;4;7;2;3;4;2;0;4;1;9;4;5;4;5;6;14;2384;2570;2370;0.68299711815562;3470
OTTMUST00000068255.2;pct;8;2;5;0;6;1;4;9;9;14;15;4;2;1;1;1;0;0;0;1;2;4;2;1;2;0;0;4;0;1;0;438;638;438;0.504608294930876;868
OTTMUST00000054022.1;pct;1;2;6;2;4;6;7;16;17;16;17;2;5;3;2;1;4;0;2;3;1;0;1;1;0;0;0;0;3;1;74;605;696;531;0.558359621451104;951
OTTMUST00000158164.1;pct;4;0;1;0;2;2;3;3;3;11;11;1;1;0;0;0;0;0;0;2;1;0;0;0;2;0;0;0;0;1;304;646;459;342;0.526964560862866;649
OTTMUST00000130901.1;pct;3;13;20;21;7;20;24;32;52;43;58;7;5;2;9;0;6;1;5;5;3;3;3;1;3;0;5;4;2;3;406;2359;1930;1953;0.539353769676885;3621
OTTMUST00000070357.1;pct;0;13;6;12;5;13;27;21;28;36;31;0;4;2;3;1;3;1;0;1;2;0;0;1;4;1;2;1;1;5;218;1877;1836.5;1659;0.826195219123506;2008
OTTMUST00000145308.1;pct;3;0;9;0;8;0;1;6;2;13;8;3;2;3;2;2;0;1;6;3;2;3;2;0;2;0;1;2;0;1;135;549;514;414;0.702886247877759;589
OTTMUST00000067169.1;pct;6;7;6;12;8;2;13;14;12;25;21;3;6;4;3;2;5;1;3;1;1;4;1;1;2;2;2;3;2;2;251;1202;1151;951;0.70917225950783;1341
OTTMUST00000053679.1;pct;4;14;15;13;21;16;27;33;43;61;49;3;8;13;4;6;10;1;4;3;2;3;4;4;10;2;1;4;1;7;317;2534;2366;2217;0.791785714285714;2800
OTTMUST00000052544.1;pct;16;12;18;9;23;11;15;25;39;63;42;6;10;6;15;2;6;3;9;4;1;2;17;8;5;3;7;13;3;6;162;1947;1955;1785;0.546372819100092;3267
OTTMUST00000156229.1;pct;1;46;11;35;18;43;99;72;87;69;95;1;14;3;4;3;21;1;4;4;3;2;4;0;9;1;3;1;1;21;254;1169;1052.5;915;0.189166838949762;4837
OTTMUST00000146661.1;pct;0;17;5;10;4;7;27;20;21;29;26;2;4;2;1;2;4;1;1;2;3;0;0;1;3;0;2;1;1;4;283;1147;1021;864;0.540337711069418;1599
OTTMUST00000110016.2;pct;2;2;3;4;1;4;7;7;5;7;5;2;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;2;2;1;67;487;563.5;420;0.858895705521472;489
OTTMUST00000152581.1;pct;5;4;8;12;12;7;12;21;25;53;26;7;8;6;4;1;8;2;3;4;4;1;3;3;6;2;5;5;4;5;39;618;679;579;0.227594339622642;2544
OTTMUST00000130111.2;pct;20;19;21;20;16;17;34;34;53;55;65;6;11;10;5;5;5;1;7;6;9;4;4;6;8;2;2;4;5;4;411;1956;1745;1545;0.425268373245252;3633
OTTMUST00000066168.1;pct;5;2;15;6;22;7;19;36;23;65;36;3;15;11;11;3;2;1;7;7;9;5;2;4;4;1;1;4;3;3;193;1939;1910;1746;0.56504854368932;3090
OTTMUST00000096988.1;pct;35;13;50;11;59;17;33;55;42;109;58;20;19;21;16;13;2;7;27;25;19;14;19;10;10;6;14;13;8;3;0;6111;6161;6111;0.813065460351251;7516
OTTMUST00000081607.1;pct;0;2;3;0;4;0;6;2;7;7;10;1;1;1;0;0;3;0;1;0;2;0;2;0;1;0;1;0;0;1;252;495;411.5;243;0.409780775716695;593
OTTMUST00000095266.2;pct;2;1;5;7;6;5;3;8;13;7;13;2;2;1;2;1;3;2;0;2;3;0;0;1;1;2;1;0;1;2;195;807;712;612;0.756489493201483;809
OTTMUST00000086386.1;pct;10;27;19;26;24;18;35;48;50;66;50;9;11;9;8;6;5;3;9;5;6;2;8;5;5;3;10;11;3;7;548;2153;1747;1605;0.450463092899242;3563
OTTMUST00000065287.1;pct;16;13;18;6;17;8;27;35;31;61;41;10;12;7;7;1;4;1;7;8;5;4;1;1;2;4;6;9;4;4;141;2988;3042;2847;0.919573643410853;3096
OTTMUST00000054647.2;pct;13;11;17;4;14;8;25;19;30;41;41;7;3;5;4;2;7;1;2;5;4;4;4;1;6;0;5;6;2;1;191;1931;1757;1740;0.672593737920371;2587
OTTMUST00000128606.1;pct;3;64;26;41;35;43;122;106;103;128;112;7;22;12;12;8;23;9;4;6;5;6;6;5;19;8;5;8;8;30;163;2569;2606;2406;0.337021991875613;7139
OTTMUST00000002133.2;pct;2;8;7;20;7;5;28;15;13;27;36;0;4;2;1;1;3;1;0;1;3;0;2;0;3;1;2;0;1;1;223;1351;1283;1128;0.665094339622642;1696
OTTMUST00000084003.2;pct;0;3;2;3;2;2;3;4;4;6;3;2;0;0;0;0;1;0;0;2;1;0;0;0;1;0;2;0;1;0;68;143;254;75;0.190355329949239;394
OTTMUST00000151772.3;pct;0;64;7;39;7;35;130;55;75;42;78;1;10;3;2;2;12;0;0;0;4;1;0;0;19;1;2;2;3;18;355;1297;942.5;942;0.228585294831352;4121
OTTMUST00000086320.2;pct;4;3;4;0;8;8;18;11;10;24;14;2;3;3;4;2;3;1;3;2;0;1;2;0;1;0;4;2;1;0;46;1000;1152;954;0.773722627737226;1233
OTTMUST00000047741.1;pct;5;4;14;6;9;4;19;24;29;39;34;3;6;8;4;4;6;2;3;6;1;1;5;4;2;4;3;5;2;3;47;2168;2321;2121;0.9138302455838;2321
OTTMUST00000141334.1;pct;0;2;1;6;2;4;11;9;7;11;7;1;3;2;1;0;4;1;1;2;0;0;2;0;0;0;1;0;0;2;55;583;728;528;0.673469387755102;784
OTTMUST00000062963.1;pct;3;21;10;31;8;22;73;36;59;50;45;1;10;5;0;3;12;1;1;1;4;1;2;1;7;6;1;1;1;10;197;2267;2234;2070;0.625755743651753;3308
OTTMUST00000045263.3;pct;12;7;18;2;15;2;8;18;12;24;16;3;5;6;15;2;1;2;6;4;5;2;10;5;4;0;0;5;3;1;284;1076;992;792;0.493150684931507;1606
OTTMUST00000064027.1;pct;15;27;21;24;21;19;77;46;57;60;52;7;8;4;6;5;14;2;3;3;5;6;7;5;7;7;4;5;6;6;246;2976;2924;2730;0.72107765451664;3786
OTTMUST00000140416.2;pct;0;17;1;5;1;6;21;14;12;13;17;0;3;0;0;0;4;0;0;0;1;0;0;0;3;0;0;0;0;5;0;1002;1102;1002;0.999002991026919;1003
OTTMUST00000083856.4;pct;3;60;27;68;35;58;138;98;149;129;157;11;21;10;11;8;33;3;7;7;3;7;4;10;21;11;9;6;12;30;252;2328;2100;2076;0.257121624969036;8074
OTTMUST00000082463.2;pct;4;3;7;4;9;1;4;4;10;4;11;1;2;1;1;0;5;1;3;1;1;2;1;2;1;0;1;0;0;0;341;662;471;321;0.483433734939759;664
OTTMUST00000071556.1;pct;15;3;19;7;30;6;9;19;19;33;27;4;6;6;9;2;0;3;8;4;10;14;17;9;3;0;5;14;4;2;144;2427;2441;2283;0.867730900798176;2631
OTTMUST00000118578.3;pct;1;6;2;24;10;4;22;15;17;19;27;7;4;0;2;1;6;3;1;0;1;2;3;1;3;0;4;1;1;5;0;1401;1451;1401;0.828014184397163;1692
OTTMUST00000083787.2;pct;7;19;19;16;26;20;36;39;57;57;55;4;14;6;5;4;2;1;7;10;4;6;8;2;1;5;5;8;2;2;304;3313;3005.5;3009;0.766428935303108;3926
OTTMUST00000094389.2;pct;9;6;28;16;52;8;27;76;44;97;89;11;20;9;12;5;3;5;16;10;6;10;10;9;4;5;6;21;6;7;158;5240;5282;5082;0.952577319587629;5335
OTTMUST00000072654.1;pct;6;1;4;3;2;2;7;4;5;10;11;0;0;0;1;0;0;2;0;0;1;0;2;1;1;0;1;2;0;1;208;562;530;354;0.577487765089723;613
OTTMUST00000050884.1;pct;7;16;5;18;21;14;45;39;54;63;59;6;14;10;4;4;10;1;2;6;1;2;7;7;10;4;3;4;3;8;276;1224;1019;948;0.260654385482541;3637
OTTMUST00000139683.1;pct;0;16;3;7;7;15;17;18;23;22;14;3;4;1;2;1;4;0;1;0;2;1;0;1;0;1;2;1;0;4;218;878;807.5;660;0.498489425981873;1324
OTTMUST00000025529.1;pct;10;6;10;4;10;8;14;27;24;47;23;9;5;8;4;3;3;1;4;4;2;1;4;3;6;1;3;5;2;2;0;1950;2000;1950;0.823132123258759;2369
OTTMUST00000039884.1;pct;2;9;8;7;12;5;12;23;17;28;30;5;3;4;0;2;3;2;1;2;1;1;0;0;8;2;2;0;1;6;288;1281;1182.5;993;0.671399594320487;1479
OTTMUST00000094818.1;pct;4;1;14;2;14;3;4;14;10;32;19;6;5;6;7;0;1;1;5;2;3;4;3;4;2;2;1;10;2;0;73;1552;1679;1479;0.85;1740
OTTMUST00000148814.1;pct;5;10;4;6;11;7;9;14;16;20;17;2;2;3;1;2;2;1;0;3;2;3;3;4;3;3;4;5;1;0;140;806;866;666;0.506079027355623;1316
OTTMUST00000110460.1;pct;6;0;16;1;9;3;3;9;4;16;5;8;4;4;7;2;2;0;4;5;0;3;9;3;3;2;4;3;2;0;439;1009;695;570;0.491379310344828;1160
OTTMUST00000132914.1;pct;9;34;26;40;22;30;93;60;89;84;104;2;23;8;11;4;15;2;5;3;7;3;8;0;20;3;4;4;5;14;161;1484;1523;1323;0.190606540844259;6941
OTTMUST00000141326.3;pct;0;9;3;7;6;11;44;27;28;34;23;5;6;4;2;3;0;0;4;3;0;2;1;1;5;3;0;0;2;4;287;1223;936;936;0.486992715920916;1922
OTTMUST00000068289.1;pct;3;17;8;12;6;6;13;25;31;34;20;3;8;4;2;3;3;0;2;3;1;1;0;4;2;7;2;1;3;3;244;1528;1484;1284;0.598322460391426;2146
OTTMUST00000034028.1;pct;5;9;11;1;5;7;11;13;17;32;18;4;6;4;3;0;1;0;6;4;4;2;3;3;3;1;1;1;0;1;199;805;806;606;0.438177874186551;1383
OTTMUST00000143990.1;pct;4;4;9;4;7;10;10;18;10;33;14;5;8;2;4;1;0;3;4;3;3;1;2;2;1;0;1;1;1;0;222;1242;1220;1020;0.55045871559633;1853
OTTMUST00000045940.2;pct;2;2;7;4;9;1;9;11;12;11;17;1;4;1;1;1;4;0;3;1;2;3;0;0;3;1;1;1;2;0;318;912;701.5;594;0.649180327868852;915
OTTMUST00000079942.2;pct;9;49;10;23;24;34;62;53;76;75;72;6;7;2;6;5;12;3;5;4;3;6;3;3;17;6;3;4;4;16;129;1524;1595;1395;0.302340702210663;4614
OTTMUST00000085142.1;pct;11;9;19;2;21;5;23;33;32;66;46;9;8;10;9;4;6;4;4;5;4;6;10;5;5;2;4;5;3;4;490;2011;1371.5;1521;0.399527186761229;3807
OTTMUST00000090541.1;pct;3;21;13;30;13;25;50;45;56;57;59;3;4;7;1;3;13;2;1;7;1;1;3;3;5;2;2;4;3;14;135;1497;1562;1362;0.472752516487331;2881
OTTMUST00000130495.1;pct;1;5;3;6;10;5;11;17;16;34;26;2;6;3;0;1;4;2;2;2;1;2;1;0;4;2;1;1;3;1;35;1010;1075;975;0.63270603504218;1541
OTTMUST00000038926.1;pct;4;8;22;7;15;5;13;11;22;28;27;4;4;4;2;1;1;0;1;3;3;3;6;2;1;1;4;2;3;3;31;1669;1838;1638;0.796692607003891;2056
OTTMUST00000090888.3;pct;11;3;15;3;20;3;8;18;17;41;23;4;8;7;5;1;1;0;9;6;2;6;6;1;0;5;0;7;5;3;25;1819;1994;1794;0.914839367669556;1961
