OTTMUST00000124854.1;pct;13;17;43;15;70;23;54;118;74;156;123;25;33;26;20;15;7;4;31;24;14;19;8;4;9;8;11;13;16;6;1;6991;7040;6990;0.910037755500586;7681
OTTMUST00000067475.1;pct;4;1;10;4;6;2;10;18;16;18;19;3;7;1;5;0;1;1;3;1;1;0;3;0;5;1;0;0;1;2;54;1059;1205;1005;0.564289724873666;1781
OTTMUST00000013247.3;pct;4;1;5;5;11;1;6;10;15;16;21;3;3;3;8;1;1;0;3;1;0;4;1;1;2;1;1;2;1;2;194;1145;1151;951;0.686642599277978;1385
OTTMUST00000094896.1;pct;9;39;20;37;21;17;66;51;79;79;86;7;14;4;7;6;13;1;4;7;6;5;3;2;17;7;10;9;11;8;209;2291;2209;2082;0.359771902540176;5787
OTTMUST00000141796.3;pct;0;19;3;7;2;22;44;35;34;29;32;2;9;1;0;0;9;0;1;0;0;1;2;0;10;0;0;1;0;11;342;1275;920.5;933;0.388264669163546;2403
OTTMUST00000143887.1;pct;0;1;3;0;4;1;3;8;8;12;5;2;4;0;3;2;0;2;3;1;1;1;1;1;3;0;0;0;1;2;550;745;265.5;195;0.261044176706827;747
OTTMUST00000120513.1;pct;0;3;1;2;0;4;38;16;11;15;16;0;5;1;5;0;3;0;0;2;0;0;1;0;1;0;0;0;0;3;56;659;803;603;0.58600583090379;1029
OTTMUST00000039126.1;pct;0;0;1;0;3;2;6;3;6;8;5;1;2;1;1;0;0;1;1;0;1;1;1;1;0;0;1;1;0;0;62;437;575;375;0.815217391304348;460
OTTMUST00000085783.1;pct;7;45;18;58;27;39;105;51;101;99;106;12;12;7;6;0;17;6;9;5;7;4;6;10;12;6;9;4;7;17;237;2532;2456;2295;0.367552850736707;6244
OTTMUST00000047141.3;pct;2;4;8;7;4;5;5;9;11;15;9;1;0;2;2;2;3;2;3;0;1;1;0;3;1;2;2;2;0;1;187;745;708;558;0.74798927613941;746
OTTMUST00000063390.1;pct;1;7;3;8;6;4;7;16;14;22;15;4;5;3;4;3;2;0;1;1;1;1;1;2;0;2;1;1;0;1;134;584;626.5;450;0.417827298050139;1077
OTTMUST00000041493.5;pct;1;2;2;3;4;1;5;8;8;19;13;1;0;1;1;0;1;0;1;1;1;2;0;1;1;0;1;2;1;0;44;620;776;576;0.72;800
OTTMUST00000150528.2;pct;4;9;14;3;10;13;16;19;30;26;19;1;3;3;11;1;9;3;2;4;3;1;4;2;4;1;2;4;4;1;108;657;749;549;0.284898806434873;1927
OTTMUST00000056093.1;pct;12;3;20;5;27;8;10;27;33;68;33;4;8;12;13;4;3;1;4;6;6;3;7;4;5;3;1;4;2;7;674;2528;1964;1854;0.624452677669249;2969
OTTMUST00000067082.1;pct;2;28;7;27;8;31;54;46;53;41;39;2;10;1;0;3;5;2;1;1;0;4;3;0;6;2;4;6;3;5;167;2759;2792;2592;0.791450381679389;3275
OTTMUST00000080357.1;pct;12;19;53;25;36;26;47;61;68;101;91;19;9;13;7;11;5;3;14;8;9;17;7;9;8;11;6;9;8;4;147;5460;5513;5313;0.886534290005006;5993
OTTMUST00000053255.3;pct;1;2;4;0;5;3;1;3;9;4;7;2;0;0;1;1;1;1;1;0;2;1;2;1;3;0;1;1;1;3;117;315;392;198;0.514285714285714;385
OTTMUST00000032848.4;pct;0;11;2;7;1;8;26;12;15;11;14;1;4;1;0;0;2;0;1;0;0;1;0;0;4;0;0;0;1;4;0;927;1027;927;0.998922413793103;928
OTTMUST00000001927.2;pct;4;3;10;1;9;4;11;10;17;28;13;3;5;4;1;1;4;1;3;4;2;4;1;1;1;2;1;2;1;3;67;850;983;783;0.623904382470119;1255
OTTMUST00000093784.1;pct;1;28;8;21;6;13;78;45;48;48;50;1;9;1;2;5;15;0;2;0;2;2;2;2;9;2;1;1;2;10;255;1701;1585.5;1446;0.442201834862385;3270
OTTMUST00000067216.1;pct;9;10;34;11;26;10;33;34;49;98;55;10;16;15;8;2;2;2;14;11;8;6;7;9;5;4;6;3;5;1;76;4138;4262;4062;0.901064773735581;4508
OTTMUST00000097971.1;pct;0;1;9;2;6;2;7;9;13;18;13;3;4;2;1;1;1;0;3;2;1;3;2;1;1;3;5;3;0;4;247;769;722;522;0.57488986784141;908
OTTMUST00000049645.1;pct;1;17;8;13;5;14;12;12;32;21;23;1;2;1;2;0;3;0;0;1;0;0;0;1;2;3;3;2;2;3;63;1233;1370;1170;0.727611940298508;1608
OTTMUST00000039678.1;pct;6;9;23;8;14;11;20;24;33;57;47;9;7;9;5;2;4;2;6;5;3;4;7;9;5;5;4;1;2;2;114;1986;2072;1872;0.603287141475991;3103
OTTMUST00000120717.1;pct;4;7;10;6;11;6;15;16;9;33;17;1;4;4;8;2;3;1;8;2;2;3;4;4;0;0;0;2;0;2;283;1123;1040;840;0.537084398976982;1564
OTTMUST00000059047.2;pct;1;2;2;3;6;1;7;4;8;13;10;1;3;2;3;0;4;1;1;0;0;0;2;2;0;0;1;0;1;3;97;580;633;483;0.829896907216495;582
OTTMUST00000049730.1;pct;30;5;44;4;43;9;17;39;34;122;64;15;21;23;19;5;7;6;18;19;8;14;14;9;7;5;2;10;3;5;367;5206;4962;4839;0.889358573791582;5441
OTTMUST00000033918.1;pct;6;6;12;6;22;4;14;16;17;26;30;2;2;2;5;2;2;3;3;4;4;2;10;0;8;4;4;4;2;3;251;1856;1677;1605;0.853723404255319;1880
OTTMUST00000070125.1;pct;1;1;6;6;1;1;7;0;7;9;12;3;0;0;1;0;1;0;1;2;2;1;1;0;2;3;2;0;0;5;62;260;390.5;198;0.413361169102296;479
OTTMUST00000072116.2;pct;4;10;6;4;8;6;17;10;24;20;19;2;1;3;2;0;3;1;2;2;2;0;1;1;2;1;1;1;2;2;103;1006;1093;903;0.693548387096774;1302
OTTMUST00000026042.2;pct;3;32;11;31;16;17;71;52;63;42;63;1;12;1;1;5;11;2;0;1;2;3;4;0;8;1;5;2;2;11;133;1183;1220;1050;0.293952967525196;3572
OTTMUST00000059086.1;pct;1;23;3;19;7;17;36;36;27;22;33;0;13;1;4;0;10;2;0;3;0;0;2;0;5;5;2;1;1;4;217;1720;1667;1503;0.668297020898177;2249
OTTMUST00000059168.1;pct;1;6;10;11;13;11;23;14;26;44;29;5;4;4;2;3;7;0;3;2;3;6;5;6;5;4;2;4;2;5;174;762;788;588;0.268493150684932;2190
OTTMUST00000155954.1;pct;0;12;4;2;2;10;25;23;24;19;14;1;8;1;0;0;3;1;0;0;1;1;0;0;0;0;1;0;0;1;340;1282;902.5;942;0.707738542449286;1331
OTTMUST00000085392.3;pct;4;5;6;3;1;2;5;6;5;19;12;0;1;1;1;1;3;0;0;1;1;1;0;0;1;0;0;2;1;2;285;711;528;426;0.597475455820477;713
OTTMUST00000047239.2;pct;6;53;17;30;22;30;88;53;87;54;79;5;11;5;5;5;16;1;1;3;1;5;3;4;4;5;6;10;8;10;386;2897;2711;2511;0.531428571428571;4725
OTTMUST00000151795.1;pct;4;6;9;1;3;5;5;3;25;29;19;3;3;3;3;0;2;1;2;2;3;2;2;1;5;1;2;1;0;2;215;638;623;423;0.364027538726334;1162
OTTMUST00000153921.1;pct;4;1;4;3;9;5;10;12;13;17;17;3;2;2;1;1;1;0;1;0;2;2;0;1;3;0;4;1;2;1;167;1310;1343;1143;0.800981079187106;1427
OTTMUST00000080401.2;pct;18;4;19;5;33;5;17;26;22;67;39;12;7;15;9;5;2;1;10;5;2;10;8;7;1;0;6;5;3;0;24;3132;3296;3108;0.992020427705075;3133
OTTMUST00000131667.3;pct;3;3;3;1;6;4;6;6;12;14;7;3;1;2;1;0;1;0;0;1;4;2;1;0;0;1;0;1;2;0;170;569;549;399;0.7;570
OTTMUST00000065888.2;pct;1;15;6;19;10;8;37;33;24;35;34;1;5;1;3;2;9;1;3;1;2;1;5;2;5;0;2;2;0;6;100;796;875.5;696;0.319119669876204;2181
OTTMUST00000061666.1;pct;3;4;13;5;19;4;13;19;24;47;34;5;6;3;2;3;5;0;1;1;3;2;3;2;5;5;1;2;1;5;257;1268;1211;1011;0.45316001792918;2231
OTTMUST00000074963.1;pct;0;2;5;1;10;4;7;19;9;12;15;1;7;2;1;2;2;0;1;0;1;1;0;0;1;1;2;1;1;1;159;1014;1009.5;855;0.649202733485194;1317
OTTMUST00000002290.3;pct;0;1;2;1;7;1;3;7;6;15;5;1;2;3;1;0;1;0;1;2;0;0;1;1;0;1;0;1;1;0;239;728;594;489;0.670781893004115;729
OTTMUST00000051096.1;pct;25;15;36;12;37;24;38;41;77;102;75;13;11;14;14;4;7;5;7;13;7;8;12;12;7;5;10;6;4;6;1;2488;2537;2487;0.465381736526946;5344
OTTMUST00000030118.4;pct;14;11;28;61;49;9;38;58;70;75;124;9;9;11;12;7;21;4;6;8;6;5;11;6;10;3;11;9;5;6;169;7174;7153;7005;0.974269819193324;7190
OTTMUST00000155314.1;pct;2;23;2;11;1;13;45;24;31;29;23;1;5;1;1;0;4;0;2;1;2;0;0;0;4;1;0;0;0;5;147;1065;1017;918;0.556026650514839;1651
OTTMUST00000040588.1;pct;4;0;4;2;10;4;10;11;11;10;13;4;1;0;3;2;2;3;2;1;1;2;3;1;4;0;1;0;1;2;123;720;797;597;0.638502673796791;935
OTTMUST00000120788.2;pct;2;2;3;0;2;3;2;5;6;10;6;1;4;1;1;0;0;0;2;0;2;0;0;1;0;1;3;0;0;0;158;512;504;354;0.688715953307393;514
OTTMUST00000120632.2;pct;4;1;1;1;5;1;5;12;9;18;7;1;4;3;3;0;0;1;3;1;1;1;0;5;1;2;0;2;1;0;314;782;486;468;0.596178343949045;785
OTTMUST00000045631.4;pct;0;55;7;30;8;40;103;81;83;53;76;1;14;1;2;1;22;1;2;1;1;0;2;1;11;3;2;3;3;15;344;1289;931;945;0.196752029981262;4803
OTTMUST00000089727.1;pct;8;11;10;16;16;7;30;33;23;17;20;2;11;1;0;5;9;3;3;1;3;6;1;2;5;2;1;1;1;1;84;1707;1808;1623;0.765205091937765;2121
OTTMUST00000066907.1;pct;4;6;7;9;5;11;12;13;18;15;15;2;3;2;1;1;4;0;1;0;3;3;3;2;3;1;1;3;2;0;322;790;668;468;0.400684931506849;1168
OTTMUST00000085909.3;pct;0;0;7;1;1;4;0;3;2;8;6;0;0;0;0;1;0;0;1;0;2;0;2;0;2;0;0;0;1;0;90;693;753;603;0.868876080691643;694
OTTMUST00000088614.2;pct;3;6;5;8;6;4;12;12;14;17;16;1;4;1;0;1;1;1;0;1;1;0;0;2;2;1;2;2;1;0;106;727;821;621;0.471168437025797;1318
OTTMUST00000141762.1;pct;0;5;2;5;7;3;6;7;12;8;5;0;1;3;0;0;1;0;1;1;0;2;2;2;0;1;0;0;0;0;45;177;332;132;0.20919175911252;631
OTTMUST00000066163.1;pct;4;1;8;7;9;4;3;17;15;43;22;3;6;3;4;2;0;0;2;2;3;1;2;2;2;2;1;1;1;2;435;1080;541;645;0.35207423580786;1832
OTTMUST00000148578.1;pct;5;1;9;1;4;1;2;4;2;12;8;2;2;3;2;1;0;0;1;1;0;0;4;4;0;1;1;5;1;0;180;573;441;393;0.683478260869565;575
OTTMUST00000028354.1;pct;6;3;12;4;19;2;12;22;10;21;15;3;11;2;5;2;3;1;3;2;5;2;2;3;2;1;7;2;2;1;0;1335;1385;1335;0.846007604562738;1578
OTTMUST00000144690.1;pct;7;11;13;4;17;10;17;14;26;48;26;7;3;8;6;4;5;0;5;3;4;4;10;3;3;0;2;9;5;2;189;1443;1454;1254;0.576816927322907;2174
OTTMUST00000070600.1;pct;17;8;23;7;26;3;15;28;24;70;45;10;8;9;6;3;1;1;4;6;5;4;10;8;7;6;3;9;3;2;296;2696;2485;2400;0.77644775153672;3091
OTTMUST00000069940.1;pct;2;4;5;15;6;2;20;10;10;11;14;3;2;1;0;1;3;1;2;2;1;1;0;0;2;0;4;2;0;3;57;786;929;729;0.589805825242718;1236
OTTMUST00000032849.4;pct;0;18;2;9;3;18;45;28;33;23;26;1;6;0;2;2;10;0;1;2;0;0;0;0;2;3;2;0;1;7;164;1157;1172;993;0.586186540731995;1694
OTTMUST00000045687.2;pct;0;9;4;1;1;8;14;17;10;21;7;2;7;2;2;0;2;0;3;2;1;0;0;0;2;2;1;0;0;1;0;960;1160;960;0.998959417273673;961
OTTMUST00000155973.1;pct;0;34;7;12;2;16;61;29;28;31;33;0;9;2;2;1;2;1;0;0;0;2;0;2;3;2;1;2;1;6;320;1265;946;945;0.40785498489426;2317
OTTMUST00000050843.2;pct;0;1;5;0;8;1;4;11;5;16;10;0;2;3;4;4;0;0;3;1;1;0;2;1;0;0;0;0;0;0;176;623;585;447;0.716346153846154;624
OTTMUST00000038979.1;pct;3;18;27;17;22;16;49;35;48;56;49;1;13;8;9;2;7;3;3;4;3;9;7;3;3;5;1;3;4;6;0;2760;2810;2760;0.894941634241245;3084
OTTMUST00000012338.4;pct;2;6;1;4;0;4;8;2;7;7;10;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;63;135;272;72;0.196185286103542;367
OTTMUST00000110207.1;pct;15;16;22;11;31;17;23;33;43;78;64;9;13;12;12;1;10;0;9;9;9;6;5;7;7;4;7;5;3;7;430;2743;2327;2313;0.501953125;4608
OTTMUST00000090933.1;pct;7;30;25;16;35;34;49;43;66;99;79;3;9;16;6;4;15;3;4;10;2;7;5;4;7;5;5;3;5;9;149;2813;2864;2664;0.601897876186173;4426
OTTMUST00000043124.1;pct;4;4;10;4;7;2;5;12;9;26;19;0;4;2;4;2;2;1;3;4;3;2;3;2;3;2;0;1;2;6;145;682;658.5;537;0.400746268656716;1340
OTTMUST00000159819.1;pct;8;34;20;19;12;18;39;46;70;92;70;3;11;5;10;0;16;1;2;5;2;5;3;5;7;6;0;3;1;12;354;1263;1109;909;0.182603455202893;4978
OTTMUST00000047305.1;pct;0;1;5;4;3;2;4;3;2;3;2;0;1;0;1;0;0;0;0;0;0;1;3;0;1;1;1;0;0;1;34;316;482;282;0.686131386861314;411
OTTMUST00000131078.2;pct;2;2;3;1;1;2;3;2;7;10;3;0;0;1;4;1;1;0;2;2;2;0;1;1;0;0;0;0;0;0;98;281;353;183;0.368951612903226;496
OTTMUST00000111017.3;pct;5;0;6;0;8;0;4;4;5;8;8;3;0;2;0;1;1;0;2;1;3;5;1;1;0;0;3;3;2;1;0;582;582;582;0.994871794871795;585
OTTMUST00000150128.1;pct;0;5;6;5;3;4;10;12;15;19;16;3;3;4;2;1;1;1;2;3;2;2;1;2;1;2;1;2;0;1;11;608;797;597;0.519130434782609;1150
OTTMUST00000015549.2;pct;18;7;26;17;28;13;43;58;50;105;89;10;17;13;8;4;1;3;8;7;3;8;5;5;6;5;5;5;4;5;191;4997;4949;4806;0.954518371400199;5035
OTTMUST00000135783.1;pct;10;7;21;9;13;5;8;18;23;38;15;2;6;8;8;2;0;0;5;4;5;8;2;3;2;0;1;3;2;1;73;1579;1690;1506;0.877111240535818;1717
OTTMUST00000129758.1;pct;16;27;25;17;27;24;38;33;67;59;49;14;5;15;5;5;8;0;11;9;9;7;4;4;2;5;6;6;6;6;291;1359;1080.5;1068;0.273986659825552;3898
OTTMUST00000131848.1;pct;0;3;3;5;1;10;14;7;15;10;13;0;1;2;0;0;1;0;0;2;1;1;0;1;2;0;0;1;0;2;17;374;557;357;0.57395498392283;622
OTTMUST00000143329.1;pct;4;2;8;4;18;5;8;21;18;32;23;4;4;0;5;4;3;0;2;0;0;4;3;0;1;1;2;2;1;2;371;1199;932;828;0.432150313152401;1916
OTTMUST00000129977.2;pct;0;0;1;1;2;2;6;6;5;25;9;0;3;1;0;0;1;0;0;1;1;1;1;0;0;1;0;0;0;1;81;822;941;741;0.900364520048603;823
OTTMUST00000085455.1;pct;3;1;4;3;11;4;5;11;9;35;18;3;3;6;4;1;0;1;1;2;1;2;2;1;3;1;3;5;1;0;230;1082;1037;852;0.67192429022082;1268
OTTMUST00000046710.1;pct;21;44;27;33;24;32;71;73;100;85;112;6;18;10;5;7;24;4;6;6;9;6;9;6;18;5;2;11;6;17;2;1748;1796;1746;0.278824656659214;6262
OTTMUST00000022874.1;pct;8;13;12;5;9;2;9;7;9;22;8;6;2;2;6;1;4;1;2;2;8;3;5;3;1;1;1;3;2;0;382;742;398;360;0.281469898358092;1279
OTTMUST00000034974.1;pct;14;21;19;17;24;28;43;47;57;89;77;9;13;8;9;4;10;1;7;7;7;6;9;3;8;0;3;8;3;14;0;1845;1895;1845;0.342936802973978;5380
OTTMUST00000141827.1;pct;9;8;10;1;23;7;6;20;23;42;16;5;8;14;9;4;3;0;3;5;2;9;10;11;4;3;2;4;3;4;23;1034;1211;1011;0.611245465538089;1654
OTTMUST00000120075.1;pct;3;3;17;10;19;9;30;32;13;58;37;9;7;11;4;3;1;3;7;8;5;4;2;4;6;3;4;4;3;1;309;2148;1896;1839;0.598048780487805;3075
OTTMUST00000052461.1;pct;20;41;16;47;23;36;75;65;80;62;103;4;19;2;5;1;19;6;7;4;7;3;6;4;12;5;6;5;5;20;0;2847;2897;2847;0.57701661937576;4934
OTTMUST00000017578.2;pct;0;0;1;1;0;0;2;2;1;10;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;573;773;573;0.998257839721254;574
OTTMUST00000071974.2;pct;7;11;12;17;17;10;52;32;38;68;53;6;8;6;5;3;5;0;6;4;2;5;8;5;10;7;3;4;2;12;893;2027;900;1134;0.339826191189691;3337
OTTMUST00000052832.2;pct;2;2;5;1;5;4;5;11;12;11;6;3;5;0;0;0;0;0;2;0;1;1;2;0;0;0;4;0;0;0;403;883;442.5;480;0.542986425339366;884
OTTMUST00000037265.1;pct;5;7;6;5;7;6;20;19;22;34;29;3;7;3;4;0;2;0;1;2;2;2;3;0;3;2;4;4;0;2;220;1573;1461;1353;0.749584487534626;1805
OTTMUST00000033059.3;pct;0;24;2;11;2;14;60;23;35;29;28;0;3;0;0;1;6;0;0;0;0;0;0;0;2;1;1;0;1;6;35;971;1136;936;0.580645161290323;1612
OTTMUST00000014577.2;pct;7;9;14;6;22;12;20;21;28;58;51;10;5;7;9;2;3;2;11;5;5;5;8;5;2;3;4;5;6;3;137;3101;3082;2964;0.868953386103782;3411
OTTMUST00000066552.1;pct;0;0;2;2;1;3;5;6;6;24;9;1;3;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;16;757;941;741;0.923940149625935;802
OTTMUST00000065440.1;pct;1;13;9;28;6;4;27;16;28;23;32;5;3;3;4;1;4;2;4;3;3;5;2;3;2;1;5;5;3;3;76;1435;1539.5;1359;0.698355601233299;1946
OTTMUST00000154927.1;pct;5;15;25;31;35;9;25;22;37;57;51;9;5;6;6;0;5;4;3;4;3;5;6;5;9;4;9;10;5;6;50;3146;3296;3096;0.838569880823402;3692
OTTMUST00000103162.3;pct;9;7;14;8;13;10;22;31;38;56;57;4;13;5;2;2;3;1;4;4;3;5;2;4;6;2;4;3;0;4;233;1868;1798;1635;0.516750948166877;3164
OTTMUST00000053105.2;pct;3;1;6;4;4;3;9;4;7;12;12;2;2;3;2;0;1;2;1;1;1;1;3;2;2;0;0;2;0;1;240;642;540;402;0.623255813953488;645
OTTMUST00000128746.1;pct;12;19;20;22;40;18;34;56;44;88;74;6;20;9;15;4;6;1;9;5;10;6;9;2;15;3;4;7;6;12;189;2976;2976.5;2787;0.590341029442915;4721
OTTMUST00000153350.1;pct;6;11;30;24;45;20;31;55;57;109;63;10;15;14;11;7;1;1;19;7;9;15;12;9;7;3;9;11;4;6;430;4936;4640;4506;0.858449228424462;5249
OTTMUST00000142579.1;pct;9;11;12;13;20;13;28;20;24;72;60;5;6;9;6;1;6;2;2;3;3;3;6;2;6;1;3;5;4;11;1066;2824;1287.5;1758;0.557210776545166;3155
OTTMUST00000126774.1;pct;0;2;3;1;5;8;13;10;24;31;15;2;3;3;2;2;2;0;4;1;1;0;0;2;1;4;1;0;0;2;50;968;1118;918;0.696509863429439;1318
OTTMUST00000051474.1;pct;7;46;22;56;31;37;82;84;98;105;86;6;28;13;5;2;13;4;10;12;10;3;4;4;15;5;10;12;5;16;369;5379;5186;5010;0.58562244301578;8555
OTTMUST00000145606.1;pct;0;0;6;8;9;2;3;8;6;11;14;0;2;1;1;2;2;1;0;3;0;1;2;0;0;0;7;4;0;0;104;707;726;603;0.849295774647887;710
OTTMUST00000040773.1;pct;8;4;13;3;7;9;15;14;37;52;35;3;4;5;8;1;1;1;2;4;6;2;2;3;4;1;2;5;0;1;263;1235;1031.5;972;0.375724777734828;2587
OTTMUST00000076702.3;pct;19;157;25;111;27;92;264;163;231;156;248;4;27;13;3;5;60;7;6;4;2;4;3;8;45;9;8;12;6;55;269;1865;1796;1596;0.137740571329939;11587
OTTMUST00000057266.2;pct;3;3;18;2;14;9;17;29;21;43;19;4;13;4;4;2;2;2;2;3;1;4;0;0;1;4;2;3;1;1;108;1917;1955.5;1809;0.809395973154362;2235
OTTMUST00000025212.1;pct;0;1;0;5;3;2;6;4;5;9;9;2;0;0;0;1;1;0;0;0;0;2;0;0;0;1;2;2;0;0;49;601;652;552;0.916943521594684;602
OTTMUST00000124600.1;pct;6;18;35;35;18;19;47;42;63;108;85;11;14;11;10;1;10;3;7;11;2;5;14;6;17;4;8;7;5;4;191;3998;3955;3807;0.610879332477535;6232
OTTMUST00000068259.1;pct;14;5;26;1;26;9;20;42;31;96;64;19;9;16;13;6;0;0;14;12;12;6;7;6;5;4;7;4;2;6;69;3912;4043;3843;0.901900962215442;4261
OTTMUST00000028939.2;pct;10;9;8;4;14;12;16;23;30;65;33;2;2;4;5;4;5;2;6;7;2;2;2;2;11;4;2;6;2;5;110;1616;1706;1506;0.494581280788177;3045
OTTMUST00000049136.1;pct;4;4;10;5;8;6;13;8;12;14;11;3;0;3;4;1;1;1;2;0;5;0;1;4;2;2;2;2;1;0;76;916;1040;840;0.714285714285714;1176
OTTMUST00000040348.1;pct;0;3;4;6;5;5;20;23;16;18;25;0;7;2;0;0;3;2;1;3;1;1;0;2;1;2;0;0;2;2;43;1252;1409;1209;0.785064935064935;1540
OTTMUST00000040401.1;pct;3;3;3;6;14;3;13;13;8;30;28;2;6;2;0;0;4;0;3;0;2;2;2;0;2;0;1;2;3;1;148;1384;1292;1236;0.621105527638191;1990
OTTMUST00000051517.2;pct;5;1;8;3;10;2;7;4;7;20;10;7;0;4;4;1;0;0;2;0;2;2;2;1;2;1;4;3;0;1;147;849;852;702;0.825882352941177;850
OTTMUST00000126906.2;pct;2;1;5;1;5;1;2;3;5;17;10;4;0;3;0;1;1;2;1;1;0;0;1;4;2;1;1;0;1;1;176;794;711;618;0.775407779171895;797
OTTMUST00000137096.2;pct;2;4;3;8;11;2;11;11;8;18;11;2;1;5;0;4;0;1;1;2;2;1;3;3;0;0;2;1;1;1;332;1058;865.5;726;0.68426013195099;1061
OTTMUST00000141189.1;pct;1;3;7;1;3;3;12;7;9;21;10;2;1;2;2;0;2;0;2;1;0;0;0;1;0;2;2;1;1;0;131;866;935;735;0.676172953081877;1087
OTTMUST00000060802.1;pct;1;5;3;1;0;5;12;10;13;15;13;0;4;0;2;0;3;0;0;0;1;0;0;0;4;0;1;0;0;3;194;494;350;300;0.319488817891374;939
OTTMUST00000130709.1;pct;0;15;2;12;2;9;47;24;18;13;39;0;7;0;1;0;7;0;0;0;0;0;0;0;8;0;1;0;1;10;2;953;1001;951;0.612757731958763;1552
OTTMUST00000088046.1;pct;5;13;13;28;13;9;20;29;30;38;33;2;14;1;7;4;5;5;1;2;9;1;2;2;10;2;4;1;1;5;690;2394;1497;1704;0.632047477744807;2696
OTTMUST00000118256.1;pct;2;8;9;15;9;8;16;6;22;17;20;0;1;1;1;0;3;2;1;4;2;1;5;0;2;3;1;2;1;1;0;1299;1349;1299;0.733898305084746;1770
OTTMUST00000002622.2;pct;12;24;30;19;26;29;51;58;65;126;83;13;19;14;5;4;10;5;9;6;9;10;13;7;15;1;3;6;6;8;113;2018;2105;1905;0.340726167054194;5591
